,year_film,year_ceremony,ceremony,category,name,film,winner,total_noms,runtime,director,stars,gross,imdb_rating,metascore,best_director_nom,genre_drama,genre_romance,genre_war,genre_crime,genre_film-noir,genre_musical,genre_action,genre_comedy,genre_music,genre_western,genre_history,genre_thriller,genre_biography,genre_family,genre_adventure,genre_sport,genre_mystery,genre_fantasy,genre_sci-fi,genre_horror,genre_animation,certificate_pg-13,certificate_passed,certificate_not_rated,certificate_approved,certificate_tv-pg,certificate_g,certificate_pg,certificate_tv-ma,certificate_r,certificate_m/pg,certificate_gp,bafta_nom,bafta_win,gg_drama_nom,gg_drama_win,gg_comedy_nom,gg_comedy_win,rt_critic,rt_audience
197,1955,1956,28,BEST MOTION PICTURE,"Leland Hayward, Producer",Mister Roberts,False,3.0,123,"John Ford, Mervyn LeRoy, Joshua Logan","Henry Fonda, James Cagney, William Powell, Jack Lemmon",231503208.95522383,7.6,72.0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,85.0
198,1955,1956,28,BEST MOTION PICTURE,"Fred Kohlmar, Producer",Picnic,False,6.0,115,Joshua Logan,"William Holden, Kim Novak, Betty Field, Susan Strasberg",,7.0,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,50.0,54.0
199,1955,1956,28,BEST MOTION PICTURE,"Hal B. Wallis, Producer",The Rose Tattoo,False,8.0,117,Daniel Mann,"Anna Magnani, Burt Lancaster, Marisa Pavan, Ben Cooper",,6.9,,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,73.0
200,1956,1957,29,BEST MOTION PICTURE,"Michael Todd, Producer",Around the World in 80 Days,True,8.0,175,"Michael Anderson, John Farrow","David Niven, Cantinflas, Finlay Currie, Robert Morley",451893750.0,6.7,69.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,72.0,57.0
201,1956,1957,29,BEST MOTION PICTURE,"William Wyler, Producer",Friendly Persuasion,False,6.0,137,William Wyler,"Gary Cooper, Dorothy McGuire, Anthony Perkins, Richard Eyer",,7.3,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,82.0
202,1956,1957,29,BEST MOTION PICTURE,"George Stevens and Henry Ginsberg, Producers",Giant,False,10.0,201,George Stevens,"Elizabeth Taylor, Rock Hudson, James Dean, Carroll Baker",,7.6,84.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,88.0,87.0
203,1956,1957,29,BEST MOTION PICTURE,"Charles Brackett, Producer",The King and I,False,9.0,133,Walter Lang,"Yul Brynner, Deborah Kerr, Rita Moreno, Martin Benson",229174687.5,7.4,72.0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,93.0,83.0
204,1956,1957,29,BEST MOTION PICTURE,"Cecil B. DeMille, Producer",The Ten Commandments,False,7.0,220,Cecil B. DeMille,"Charlton Heston, Yul Brynner, Anne Baxter, Edward G. Robinson",1008583812.5,7.9,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,87.0
205,1957,1958,30,BEST MOTION PICTURE,"Arthur Hornblow, Jr., Producer",Witness for the Prosecution,False,6.0,116,Billy Wilder,"Tyrone Power, Marlene Dietrich, Charles Laughton, Elsa Lanchester",85140733.9857651,8.4,76.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,100.0,95.0
206,1957,1958,30,BEST MOTION PICTURE,"Henry Fonda and Reginald Rose, Producers",12 Angry Men,False,3.0,96,Sidney Lumet,"Henry Fonda, Lee J. Cobb, Martin Balsam, John Fiedler",45408391.45907472,9.0,97.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,100.0,97.0
207,1957,1958,30,BEST MOTION PICTURE,"Jerry Wald, Producer",Peyton Place,False,9.0,157,Mark Robson,"Lana Turner, Lee Philips, Lloyd Nolan, Arthur Kennedy",266618078.2918149,7.2,63.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,73.0
208,1957,1958,30,BEST MOTION PICTURE,"Sam Spiegel, Producer",The Bridge on the River Kwai,True,8.0,161,David Lean,"William Holden, Alec Guinness, Jack Hawkins, Sessue Hayakawa",467706432.0284697,8.1,87.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,96.0,93.0
209,1957,1958,30,BEST MOTION PICTURE,"William Goetz, Producer",Sayonara,False,10.0,147,Joshua Logan,"Marlon Brando, Ricardo Montalban, Patricia Owens, James Garner",273908416.3701067,7.0,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,82.0,79.0
210,1958,1959,31,BEST MOTION PICTURE,Warner Bros.,Auntie Mame,False,6.0,143,Morton DaCosta,"Rosalind Russell, Forrest Tucker, Coral Browne, Fred Clark",235946764.7058824,7.9,,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,88.0,93.0
211,1958,1959,31,BEST MOTION PICTURE,"Lawrence Weingarten, Producer",Cat on a Hot Tin Roof,False,6.0,108,Richard Brooks,"Elizabeth Taylor, Paul Newman, Burl Ives, Jack Carson",177925369.21176472,7.9,84.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,97.0,92.0
212,1958,1959,31,BEST MOTION PICTURE,"Stanley Kramer, Producer",The Defiant Ones,False,9.0,96,Stanley Kramer,"Tony Curtis, Sidney Poitier, Cara Williams, Theodore Bikel",,7.6,69.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0.0,1.0,1.0,0.0,0.0,91.0,88.0
213,1958,1959,31,BEST MOTION PICTURE,"Arthur Freed, Producer",Gigi,True,9.0,115,"Vincente Minnelli, Charles Walters","Leslie Caron, Maurice Chevalier, Louis Jourdan, Hermione Gingold",,6.6,82.0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,88.0,74.0
214,1958,1959,31,BEST MOTION PICTURE,"Harold Hecht, Producer",Separate Tables,False,7.0,100,Delbert Mann,"Rita Hayworth, Deborah Kerr, David Niven, Burt Lancaster",74935882.35294119,7.4,68.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,67.0,76.0
215,1959,1960,32,BEST MOTION PICTURE,"John Woolf and James Woolf, Producers",Room at the Top,False,6.0,115,Jack Clayton,"Laurence Harvey, Simone Signoret, Heather Sears, Donald Wolfit",,7.5,84.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,81.0
216,1959,1960,32,BEST MOTION PICTURE,"Otto Preminger, Producer",Anatomy of a Murder,False,7.0,161,Otto Preminger,"James Stewart, Lee Remick, Ben Gazzara, Arthur O'Connell",119676786.94158074,8.0,95.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,100.0,91.0
217,1959,1960,32,BEST MOTION PICTURE,"Sam Zimbalist, Producer",Ben-Hur,True,12.0,212,William Wyler,"Charlton Heston, Jack Hawkins, Stephen Boyd, Haya Harareet",751248402.0618556,8.1,90.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,85.0,89.0
218,1959,1960,32,BEST MOTION PICTURE,"George Stevens, Producer",The Diary of Anne Frank,False,8.0,180,George Stevens,"Millie Perkins, Shelley Winters, Joseph Schildkraut, Richard Beymer",50425160.48109965,7.4,59.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,81.0,77.0
219,1959,1960,32,BEST MOTION PICTURE,"Henry Blanke, Producer",The Nun's Story,False,8.0,149,Fred Zinnemann,"Audrey Hepburn, Peter Finch, Edith Evans, Peggy Ashcroft",128727972.50859106,7.5,78.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,84.0,81.0
220,1960,1961,33,BEST MOTION PICTURE,"John Wayne, Producer",The Alamo,False,7.0,162,John Wayne,"John Wayne, Richard Widmark, Laurence Harvey, Frankie Avalon",170678492.04256752,6.8,,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,64.0
221,1960,1961,33,BEST MOTION PICTURE,"Billy Wilder, Producer",The Apartment,True,10.0,125,Billy Wilder,"Jack Lemmon, Shirley MacLaine, Fred MacMurray, Ray Walston",183898074.32432428,8.3,94.0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,1.0,1.0,93.0,94.0
222,1960,1961,33,BEST MOTION PICTURE,"Bernard Smith, Producer",Elmer Gantry,False,5.0,146,Richard Brooks,"Burt Lancaster, Jean Simmons, Arthur Kennedy, Dean Jagger",112078955.4054054,7.7,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,94.0,87.0
223,1960,1961,33,BEST MOTION PICTURE,"Jerry Wald, Producer",Sons and Lovers,False,7.0,103,Jack Cardiff,"Trevor Howard, Dean Stockwell, Wendy Hiller, Mary Ure",,7.1,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,67.0,49.0
224,1960,1961,33,BEST MOTION PICTURE,"Fred Zinnemann, Producer",The Sundowners,False,5.0,133,Fred Zinnemann,"Deborah Kerr, Robert Mitchum, Peter Ustinov, Glynis Johns",,7.1,82.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,79.0,64.0
225,1961,1962,34,BEST MOTION PICTURE,"Carl Foreman, Producer",The Guns of Navarone,False,7.0,158,J. Lee Thompson,"David Niven, Gregory Peck, Anthony Quinn, Anthony Quayle",282867207.35785955,7.5,72.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,92.0,86.0
226,1961,1962,34,BEST MOTION PICTURE,"Robert Rossen, Producer",The Hustler,False,9.0,134,Robert Rossen,"Paul Newman, Jackie Gleason, Piper Laurie, George C. Scott",81082074.24749164,8.0,90.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,94.0,93.0
227,1961,1962,34,BEST MOTION PICTURE,"Stanley Kramer, Producer",Judgment at Nuremberg,False,11.0,179,Stanley Kramer,"Spencer Tracy, Burt Lancaster, Richard Widmark, Marlene Dietrich",,8.3,60.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,92.0,93.0
228,1961,1962,34,BEST MOTION PICTURE,"Robert Wise, Producer",West Side Story,True,11.0,153,"Jerome Robbins, Robert Wise","Natalie Wood, George Chakiris, Richard Beymer, Russ Tamblyn",427303921.1508361,7.6,86.0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,92.0,84.0
229,1961,1962,34,BEST MOTION PICTURE,"Joshua Logan, Producer",Fanny,False,5.0,134,Joshua Logan,"Leslie Caron, Maurice Chevalier, Charles Boyer, Horst Buchholz",97840517.47792642,6.8,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,,68.0
230,1962,1963,35,BEST PICTURE,"Sam Spiegel, Producer",Lawrence of Arabia,True,10.0,218,David Lean,"Peter O'Toole, Alec Guinness, Anthony Quinn, Jack Hawkins",434371187.4940397,8.3,100.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,94.0,93.0
231,1962,1963,35,BEST PICTURE,"Darryl F. Zanuck, Producer",The Longest Day,False,5.0,178,"Ken Annakin, Andrew Marton, Gerd Oswald, Bernhard Wicki, Darryl F. Zanuck","John Wayne, Robert Ryan, Richard Burton, Henry Fonda",378901009.9337748,7.7,75.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,87.0,90.0
232,1962,1963,35,BEST PICTURE,"Morton Da Costa, Producer",The Music Man,False,6.0,151,Morton DaCosta,"Robert Preston, Shirley Jones, Buddy Hackett, Hermione Gingold",144911185.4678808,7.7,76.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,85.0
233,1962,1963,35,BEST PICTURE,"Aaron Rosenberg, Producer",Mutiny on the Bounty,False,7.0,178,"Lewis Milestone, Carol Reed, George Seaton","Marlon Brando, Trevor Howard, Richard Harris, Hugh Griffith",132566900.66225164,7.2,48.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,70.0,73.0
234,1962,1963,35,BEST PICTURE,"Alan J. Pakula, Producer",To Kill a Mockingbird,False,8.0,129,Robert Mulligan,"Gregory Peck, John Megna, Frank Overton, Rosemary Murphy",,8.3,88.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,93.0,93.0
235,1963,1964,36,BEST PICTURE,"Tony Richardson, Producer",Tom Jones,True,10.0,129,Tony Richardson,"Albert Finney, Susannah York, George Devine, Rachel Kempson",359602222.2222222,6.4,77.0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,1.0,1.0,81.0,58.0
236,1963,1964,36,BEST PICTURE,"Elia Kazan, Producer",America America,False,4.0,174,Elia Kazan,"Stathis Giallelis, Frank Wolff, Elena Karam, Harry Davis",,7.7,72.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,67.0,85.0
237,1963,1964,36,BEST PICTURE,"Walter Wanger, Producer",Cleopatra,False,9.0,192,"Joseph L. Mankiewicz, Rouben Mamoulian","Elizabeth Taylor, Richard Burton, Rex Harrison, Pamela Brown",552580249.0388888,7.0,60.0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,56.0,67.0
238,1963,1964,36,BEST PICTURE,"Ralph Nelson, Producer",Lilies of the Field,False,5.0,94,Ralph Nelson,"Sidney Poitier, Lilia Skala, Lisa Mann, Isa Crino",,7.5,61.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,92.0,86.0
239,1963,1964,36,BEST PICTURE,"Bernard Smith, Producer",How the West Was Won,False,8.0,164,"John Ford, Henry Hathaway, George Marshall, Richard Thorpe","James Stewart, John Wayne, Gregory Peck, Henry Fonda",444720833.3333333,7.0,56.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,74.0
240,1964,1965,37,BEST PICTURE,"Hal B. Wallis, Producer",Becket,False,12.0,148,Peter Glenville,"Richard Burton, Peter O'Toole, John Gielgud, Gino Cervi",,7.8,68.0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,0.0,1.0,1.0,0.0,0.0,75.0,87.0
241,1964,1965,37,BEST PICTURE,"Walt Disney and Bill Walsh, Producers",Mary Poppins,False,13.0,139,Robert Stevenson,"Julie Andrews, Dick Van Dyke, David Tomlinson, Glynis Johns",965504029.683387,7.8,88.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,96.0,86.0
242,1964,1965,37,BEST PICTURE,"Jack L. Warner, Producer",My Fair Lady,True,12.0,170,George Cukor,"Audrey Hepburn, Rex Harrison, Stanley Holloway, Wilfrid Hyde-White",679714838.7096773,7.7,95.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,1.0,0.0,0.0,1.0,1.0,95.0,90.0
243,1964,1965,37,BEST PICTURE,"Michael Cacoyannis, Producer",Zorba the Greek,False,7.0,142,Michael Cacoyannis,"Anthony Quinn, Alan Bates, Irene Papas, Lila Kedrova",,7.6,,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,80.0,86.0
244,1964,1965,37,BEST PICTURE,"Stanley Kubrick, Producer",Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,False,4.0,95,Stanley Kubrick,"Peter Sellers, George C. Scott, Sterling Hayden, Keenan Wynn",2604648.380967742,8.4,97.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,98.0,94.0
245,1965,1966,38,BEST PICTURE,"Joseph Janni, Producer",Darling,False,5.0,128,John Schlesinger,"Julie Christie, Dirk Bogarde, Laurence Harvey, José Luis de Vilallonga",,7.0,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,70.0
246,1965,1966,38,BEST PICTURE,"Carlo Ponti, Producer",Doctor Zhivago,False,10.0,197,David Lean,"Omar Sharif, Julie Christie, Geraldine Chaplin, Rod Steiger",1037968314.6031746,7.9,69.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,0.0,1.0,1.0,0.0,0.0,82.0,88.0
247,1965,1966,38,BEST PICTURE,"Stanley Kramer, Producer",Ship of Fools,False,8.0,149,Stanley Kramer,"Vivien Leigh, Simone Signoret, José Ferrer, Lee Marvin",,7.1,,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,61.0,77.0
248,1965,1966,38,BEST PICTURE,"Robert Wise, Producer",The Sound of Music,True,10.0,172,Robert Wise,"Julie Andrews, Christopher Plummer, Eleanor Parker, Richard Haydn",1516364345.0580952,8.1,63.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,83.0,91.0
249,1965,1966,38,BEST PICTURE,"Fred Coe, Producer",A Thousand Clowns,False,4.0,118,Fred Coe,"Jason Robards, Barbara Harris, Martin Balsam, Gene Saks",48608601.9047619,7.3,,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,72.0,88.0
250,1966,1967,39,BEST PICTURE,"Ernest Lehman, Producer",Who's Afraid of Virginia Woolf?,False,13.0,131,Mike Nichols,"Elizabeth Taylor, Richard Burton, George Segal, Sandy Dennis",,8.0,75.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,1.0,1.0,0.0,0.0,0.0,96.0,90.0
251,1966,1967,39,BEST PICTURE,"Lewis Gilbert, Producer",Alfie,False,5.0,114,Lewis Gilbert,"Michael Caine, Shelley Winters, Millicent Martin, Julia Foster",170456182.1450617,7.0,70.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,76.0
252,1966,1967,39,BEST PICTURE,"Robert Wise, Producer",The Sand Pebbles,False,8.0,182,Robert Wise,"Steve McQueen, Richard Attenborough, Richard Crenna, Candice Bergen",,7.5,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,84.0,88.0
253,1966,1967,39,BEST PICTURE,"Fred Zinnemann, Producer",A Man for All Seasons,True,8.0,120,Fred Zinnemann,"Paul Scofield, Wendy Hiller, Robert Shaw, Leo McKern",256073125.0,7.7,72.0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,89.0,87.0
254,1966,1967,39,BEST PICTURE,"Norman Jewison, Producer",The Russians Are Coming the Russians Are Coming,False,4.0,126,Norman Jewison,"Carl Reiner, Eva Marie Saint, Alan Arkin, Brian Keith",195944391.2861111,7.0,69.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,86.0,75.0
255,1967,1968,40,BEST PICTURE,"Warren Beatty, Producer",Bonnie and Clyde,False,10.0,111,Arthur Penn,"Warren Beatty, Faye Dunaway, Michael J. Pollard, Gene Hackman",,7.7,86.0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,0.0,1.0,0.0,0.0,0.0,90.0,88.0
256,1967,1968,40,BEST PICTURE,"Arthur P. Jacobs, Producer",Doctor Dolittle,False,9.0,152,Richard Fleischer,"Rex Harrison, Samantha Eggar, Anthony Newley, Richard Attenborough",118428891.61676648,6.1,34.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,29.0,57.0
257,1967,1968,40,BEST PICTURE,"Lawrence Turman, Producer",The Graduate,False,7.0,106,Mike Nichols,"Dustin Hoffman, Anne Bancroft, Katharine Ross, William Daniels",919543959.125,8.0,83.0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,1.0,0.0,0.0,1.0,1.0,86.0,90.0
258,1967,1968,40,BEST PICTURE,"Stanley Kramer, Producer",Guess Who's Coming to Dinner,False,10.0,108,Stanley Kramer,"Spencer Tracy, Sidney Poitier, Katharine Hepburn, Katharine Houghton",496812529.9401197,7.8,63.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,71.0,85.0
259,1967,1968,40,BEST PICTURE,"Walter Mirisch, Producer",In the Heat of the Night,True,7.0,110,Norman Jewison,"Sidney Poitier, Rod Steiger, Warren Oates, Lee Grant",213620432.9817365,7.9,76.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0.0,1.0,1.0,0.0,0.0,96.0,92.0
260,1968,1969,41,BEST PICTURE,"Anthony Havelock-Allan and John Brabourne, Producers",Romeo and Juliet,False,4.0,138,Franco Zeffirelli,"Leonard Whiting, Olivia Hussey, John McEnery, Milo O'Shea",327144711.3158046,7.6,69.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,74.0
261,1968,1969,41,BEST PICTURE,"Ray Stark, Producer",Funny Girl,False,8.0,151,William Wyler,"Barbra Streisand, Omar Sharif, Kay Medford, Anne Francis",491963146.55172414,7.3,89.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,94.0,85.0
